geneID	anr1_(Pae_G1a)_2.CEL	anr2_(Pae_G1a).CEL	anr3_(Pae_G1a).CEL	WT1_(Pae_G1a).CEL	WT2_(Pae_G1a).CEL	WT3_(Pae_G1a).CEL
PA2325	6.557511072914274	6.742036182454281	6.615664818009548	6.707807707512808	6.283539115992144	6.617590083620539
PA2326	5.557724389286014	5.497303054914519	5.643551488458872	5.754667954613432	5.651603289229584	5.567864063801783
PA2327	6.034462049274795	6.118489847074862	6.134883590680727	6.402018683993367	5.913080506958477	6.2607479383202485
PA2328	5.883458071603106	5.820354740508235	5.887337405825878	5.9557049364049846	5.730690584077218	5.726913091729482
PA2329	5.420828205801523	5.42261107604568	5.42839078343002	5.96306574892752	5.697178066866863	5.787753492121503
PA2330	6.805663891877727	6.7688814798924986	6.802149488594892	7.305913643994588	7.047058385909794	7.45095476431131
PA2331	6.0916124803186396	6.0743941563446535	6.140748000701089	6.564310177226434	6.428682489545106	6.23945500783887
PA2332	7.57710602595886	7.417463341986167	7.492440499022128	7.757920476912032	7.567062219119121	8.008498961755091
PA2333	5.790268554521473	5.814094758804514	5.812583310230716	5.808778465057145	5.842682163536894	5.9306560779783375
PA2334	6.254402894356397	6.237447030452342	6.4236109087780475	6.317872903112023	6.224445493716713	6.398412024805458
PA2335	4.982044148829994	5.05929618035119	5.0767978314158055	5.227845026041146	5.104709428177839	5.118811579972542
PA2336	5.7145820388405015	5.778863223888177	5.886377698737444	5.909430986375955	5.8361890562588945	5.689933944037936
PA2337	6.0056918447556065	6.007208487975883	5.991629278465973	5.469845849071234	5.775642744984989	5.631684582917149
PA2338	6.219719607347592	6.264581687387931	6.348239310388342	6.905011108452461	6.218135022597493	6.428450281780757
PA2339	5.492045012071335	5.494403764092354	5.432900645315991	5.729236891689228	5.281367634537194	5.37460154890209
PA2340	5.1939146313624835	5.1462687669198655	5.097363286989431	4.979356646562522	5.543893444899545	5.148012189628012
PA2341	5.581645480653494	5.632238985675588	5.582419873464482	5.651532825128067	5.887675950006666	5.492825575878397
PA2342	5.136538900739612	5.219681886569325	5.105615831829958	5.363665751688155	5.4093042023259885	5.233375450899008
PA2343	5.495541964388287	5.556638487248116	5.566296133844937	5.604476385991352	5.453975744262757	5.646010756181998
PA2344	6.619150288046464	6.6555913718195665	6.521638289846241	6.894342017368718	6.735209535232243	6.97313515924448
PA2345	6.868238499803769	6.768790435369393	6.81217477038071	6.952926763916642	6.859971751615282	6.93314829136912
PA2346	5.379013843982568	5.474062487543371	5.487990288081221	5.508654009461072	5.602318120149816	5.856221907185418
PA2347	5.717492631591171	5.7580138505330885	5.829393254660002	5.957429061499679	5.789139717517252	5.86587152744722
PA2348	6.1713679238075825	6.197068230796205	6.2487599741061075	5.961776405467816	6.355038255927651	6.326738951703164
PA2349	5.69174906891324	5.713178687212311	5.830646560759355	5.7524167952672185	5.476161064811558	5.712457382040742
PA2350	6.536717095239131	6.685237510480098	6.5623082384756355	6.928864991625444	6.597455824310748	6.793768581404842
PA2351	6.013769404035914	6.004825737801667	5.969141274937639	6.480437607551386	6.095029044884581	6.1232739625346
PA2352	7.338306382227446	7.1369491305440445	7.249362486995478	6.751908996237754	7.000769263931011	7.257095718747848
PA2353	6.314192650677429	6.3206721902782945	6.343947297373359	6.163174567251106	6.388726249764247	6.33682499924127
PA2354	5.500568500304199	5.572064943578018	5.5508889250188105	5.785319587502569	6.031822949898587	5.588504653734037
PA2355	6.366535078387603	6.309235092245494	6.317565699725922	6.455242030449954	6.501071058200292	6.388615480549766
PA2356	5.4560196897635835	5.446742426273389	5.404171162443184	5.695309080811381	5.771732156839866	5.885596636078117
PA2357	5.10633580648117	5.1660595426616105	5.181681656173895	5.4727641170970145	5.007037058717678	5.220371429829063
PA2358	6.20676014278312	5.918910594166186	5.838566807903404	5.435022092679967	5.533748742884368	5.826314916237123
PA2359	5.556275378374061	5.6698951685330226	5.589149720890504	5.570297186258992	5.642611782621053	5.594837631198599
PA2360	6.482934272350162	6.605674676954537	6.4984802510583926	7.153725361540279	6.706950795281225	6.747307854931994
PA2361	5.353386287653632	5.308645089519024	5.376598354519935	5.46112903121122	5.492443484329275	5.5671600495537525
PA2362	6.062452287137045	6.020033347268869	5.977500985398387	6.869258405878266	6.651183909197662	6.256920644988224
PA2363	6.558859164860019	6.450072978531148	6.515558064136199	6.490210949317956	6.648844568126374	6.766241500718767
PA2364	6.18827011250616	6.1792998850305185	6.22542347571585	6.378912584626051	6.560208959576611	6.327476687439715
PA2365	6.659224168244747	6.646290475387389	6.633671325438222	7.684443440310428	7.388037677994716	7.042057715394901
PA2366	6.445052702302294	6.447681381607332	6.271556843885634	7.4843507081531095	7.093740086749975	6.512822233300231
PA2367	6.257866478449509	6.31207155830192	6.259629947757529	7.2239168689893996	6.722895373026789	6.3925416812032605
PA2368	5.837432900515719	5.7794436466877315	6.108894870228071	6.690552310710754	6.320633577268939	6.315012688072787
PA2369	5.844317362561515	5.9514804948105935	5.971583712643917	6.529163022196341	6.273988899660749	6.153547625688375
PA2370	5.976298222975578	6.004117173876918	5.9739655713859205	6.618272060938922	6.278261293069083	6.211073639117299
PA2371	6.307637284648505	6.3497326159270795	6.352941962430575	6.287154706664314	6.348623119714705	6.311776578557936
PA2372	4.441180981557537	4.415894863077398	4.422062069203037	4.555032123396303	4.462932913344513	4.4192541384727875
PA2373	6.482837104697557	6.605680060779214	6.505633852740627	6.611485008719673	6.695729613979697	6.636422620604918
PA2374	5.263574200537429	5.307083016511214	5.424181365984333	5.578982902909661	5.705215199284961	5.291768398149266
PA2375	5.651753797839008	5.742202097450281	5.852423549247484	6.161818210402939	6.121678554423958	5.849785903797491
PA2376	5.231766671099804	5.155717677269506	5.316708103441829	5.450140331690816	5.455024979708369	5.403145423707781
PA2377	6.227803326781058	6.284976138770921	6.282605552329723	6.478839149112342	6.661002682048396	6.447646154459211
PA2378	8.891293367648881	8.85370916095307	8.737953456783805	8.463673750100483	8.67818123957073	8.850997313012872
PA2379	9.802364997052013	9.784405294539757	9.74079305398187	9.681182343170068	9.621804851928095	9.350773879246091
PA2380	7.600516012135224	7.2650716971866665	7.4545941356618375	6.434033866027741	6.574743946855749	6.2378267281235145
PA2381	10.795879440755138	10.725980740767461	10.531737356265772	10.3993858205964	10.0982122152051	10.067029421165284
PA2382	6.221457558449593	6.246013970618072	6.196344270138203	6.0856270179748275	5.91570641287133	6.268641630735823
PA2383	7.608555313429829	7.666387112227154	7.351449791034934	7.733537403413884	7.477970603543014	7.9211081671235295
PA2384	7.801154817827104	8.343510250424053	7.444708455304928	8.451024665397373	8.1026352911954	7.863742684090625
PA2385	8.625561444497755	9.423306378899975	7.817473680222213	9.771207518063433	9.389590265208904	9.327091061381473
PA2386	9.359507879608973	10.075070450252227	8.369838568268005	10.970480663157739	10.48627612729048	10.332674787799334
PA2387	5.535491753404833	5.518284357059375	5.650269728938961	5.394949370044715	5.798834459372115	5.513852669551692
PA2388	8.60241705428765	8.590759289635827	8.618036610199463	8.470185307387252	8.300002678439334	8.401507211130278
PA2389	8.762425608373032	9.93296527848882	8.606906172048243	9.841662887856982	9.078907114542128	9.109147523513217
PA2390	8.195550280832535	9.205383295359015	7.926731681881942	9.023046249339641	8.365551751818927	8.363537446800198
PA2391	7.950647017611452	8.725273568962841	7.642156229040777	8.949269517863186	8.514757127566764	8.585986401092207
PA2392	7.062223102824293	7.99075478031924	6.268585736914348	8.61346215148417	7.935079662914795	7.345652875458736
PA2393	8.870135628037458	10.196013758297912	8.09906316990972	10.190496060881825	9.4065934633315	8.899131867994134
PA2394	8.945766136551205	10.230159346563363	8.432783353957324	10.563305504781772	9.761053695798616	9.347379422712521
PA2395	8.649303659901069	9.591772991526978	7.790357563487335	9.786953126712335	9.337554111162742	9.096420831564078
PA2396	8.378976230565547	9.018065939781211	7.459328717906768	9.44354815776748	9.105165636215359	8.76300187582197
PA2397	8.810977853064944	10.0035228453272	8.057274828801987	10.005621303535415	9.382074810605635	9.123465238208729
PA2398	9.707359336403066	10.318734180185333	9.316372749945327	9.947676100451657	9.659717684246417	9.47683742370464
PA2399	7.980622314355962	9.020281980641059	7.336087782061531	9.35179485610631	9.051187107616924	8.398741512433718
PA2400	7.518484789966014	8.332355176426734	6.871554173883117	8.465393436386519	8.237313774932252	8.039639189942775
PA2401	7.07900755441447	8.081174359553415	6.414111393492744	8.348387713424216	8.1095535345803	7.39104430290301
PA2402	8.088746193146122	9.008322206252421	7.48518849118188	9.544709029253537	9.082952663736533	8.706238413925211
PA2403	9.067243536968332	9.411260813989042	9.221662796991282	9.139627929828444	8.96050262416536	9.016397194750402
PA2404	9.12419810833251	9.328662524755961	9.063603498153068	9.520719738327026	9.274542998045757	9.046099736598787
PA2405	8.97395409807607	9.13467753216946	8.930389301190358	9.154195211768513	9.132744453607561	9.083799006333827
PA2406	8.76239264768623	9.012709413353239	8.726635696043967	8.827785885273311	8.587564660808253	8.730052096387634
PA2407	10.040813219332419	10.266896193676724	9.98735557317328	10.316825169344042	10.261912306310432	10.399370930372195
PA2408	8.242819591853557	8.676584713107598	8.362088122282582	8.204434319238299	8.735711967190051	8.906539038517138
PA2409	9.566137750308215	9.82484529932178	9.328051698407316	9.04177044933712	9.336408591159692	9.584919978560047
PA2410	8.64388141645508	8.850599501515708	8.495253843006498	8.796302180434079	8.632941795159901	8.873009271337407
PA2411	8.970665053518651	9.8056068722432	8.055159023654454	9.930856572486553	9.70732187310566	9.600599693086703
PA2412	8.867767396098026	9.767886751449813	7.94356801547081	9.059736024209078	8.77955341649058	8.16945230947848
PA2413	7.693240133407352	8.954858265390653	7.029067829859744	9.475974806145393	8.631231463545937	8.586040802130313
PA2414	5.89866011170704	5.909682518996639	5.913368190872932	5.904228432767653	5.755213125774588	6.037915969367628
PA2415	5.501216290466232	5.4722412203310284	5.4864549588788405	5.953811944199277	5.6600161155760755	5.650579280475469
PA2416	5.820132383183514	5.937563310236783	5.901398811842727	5.79766192319582	5.663131404949523	5.923650182701087
PA2417	5.295249939523874	5.4996645201355605	5.456113447417225	5.718849695608947	5.378804291499929	5.71050695682041
PA2418	5.378531422015581	5.403433804901901	5.384843089975034	5.634669802060601	5.451708857825625	5.536640901937446
PA2419	5.849080208302885	5.836886897881735	5.783063848939687	6.082120965881787	5.9684469877151916	5.976257796059946
PA2420	5.495725224805558	5.620165700703653	5.597027028529006	5.677848006286084	5.577530758931491	5.589650981401318
PA2421	5.818914943079623	5.8602877414493175	5.7994543731782615	5.8740076517997	5.704279778387691	5.842441798568178
PA2422	5.262876816130719	5.2800623345816415	5.2125638972899555	5.492119485959833	5.492095524869055	5.217198039272895
PA2423	7.526915212893644	7.4258205399309	7.492363493477298	7.92523212980356	8.305983747796105	7.7956282342395005
PA2424	8.373193132190064	9.428262773269047	7.838996458204717	9.696450077391358	9.332774715716164	9.13175373996549
PA2425	7.232879056681547	8.233139785230792	7.026609378783547	8.574631017972903	8.218375804593311	7.757124435758573
PA2426	5.826215137701284	6.439285797344421	5.647140475782052	7.169748131107477	6.29895447158633	5.887909745139508
PA2427	6.656636535028523	7.830817155351421	6.402055308421984	8.26340343793334	7.418084285413145	6.847352830152819
PA2428	6.653026958256406	6.66923697713365	6.335178425475524	6.629356738073458	6.748327104022429	6.4828998206488055
PA2429	5.562996711700175	5.418750651798925	5.560775508724227	5.606387020934813	5.839743746335676	5.77653873361473
PA2430	5.999324364195998	5.999430447274063	6.016425807940796	6.226858796054261	6.244330410841378	6.146932124666183
PA2431	5.756429411027536	5.8497005882089645	5.81862289898572	5.983562605466032	5.975313124903428	5.962986313204692
PA2432	6.319188192517663	6.319081648131462	6.374837106410293	6.347488200507849	6.214727648615025	6.041233442919731
PA2433	6.936421078161093	7.001858759008352	6.928995145870523	7.2932295653932355	6.800033242643211	6.573869165544691
PA2434	8.398819541506658	7.861727455923148	8.563294872045052	8.083454593507671	8.259121209930656	8.492012939121352
PA2435	7.455210282792336	7.293539162388409	7.795216898728256	7.599462970454374	7.661581608518024	7.622655133056803
PA2436	7.951241076567942	7.549992704805858	7.7847869015932325	7.361919228368284	7.44082812270302	7.454412251633749
PA2437	7.853926313029725	7.504863282917373	8.00888252063061	8.009850161448126	7.945296515380603	8.189003478727793
PA2438	8.299275427278264	7.5513633768057415	8.413712482012414	8.206963098544406	8.038280949652723	8.496136154129191
PA2439	7.299356532690393	6.487682460554003	7.296369114248611	6.852337228741824	7.034042087647675	7.16701069682389
PA2440	7.601512641390535	7.636991623834609	7.732361647318701	7.626598653232042	7.777665986810837	7.966847325789328
PA2441	7.187184811970038	7.036145494763179	7.310827901110658	7.542712927687995	7.51731735634489	7.467609147516189
PA2442	8.706760732509384	8.306808501078969	8.438919899493381	8.300401540477838	8.520500955561694	8.866448451364011
PA2443	7.814787156624993	7.332138237214352	7.695336027388349	7.749288492849333	7.638859717090383	7.657275921861723
PA2444	8.355190863012004	7.6716909910085604	7.959227511395552	7.477536345359345	7.381808469125116	7.913803697544262
PA2445	9.706105484894842	9.17984597911361	9.437427889500464	9.52400827786306	9.334976118984992	10.049326897852447
PA2446	8.693240681442969	8.317819943449997	8.462881695170358	8.094629696509159	7.758307077991264	8.450782298528305
PA2447	5.764556506759547	5.735932271145755	5.769371035003509	5.831213941676502	5.908871481977197	5.914458301383702
PA2448	6.1128284714946615	6.190781568105723	6.069018796187862	6.555555195116372	6.409638733191309	6.2146416481816615
PA2449	6.600780060102638	6.726902732896121	6.7245152419297245	5.921111834325466	6.04438428414089	6.3696940293483015
PA2450	7.329907975515675	7.864726047347418	7.412847709407874	8.121867111819387	7.819712748317565	7.880502865147992
PA2451	6.864259066467357	7.597858181212839	6.7209946253646535	8.585425054710687	8.075142281507134	7.927105040432593
PA2452	7.952887431161264	9.155648848284766	7.059139994627148	9.654157196529168	9.13651911447673	8.723537155828396
PA2453	8.408684229811698	8.257306549215642	8.221711475740829	5.873642336766396	6.398222480479709	6.908841154572808
PA2454	6.904394821691355	7.0661404144961	6.925976592508478	6.757293615580684	6.816860623045418	7.00135957811025
PA2455	6.73330629529787	6.627824460014378	6.784269424079858	6.886615055947296	6.819229290701465	6.848518047380925
PA2456	6.406228576365529	6.386126532150813	6.255033928588652	6.365136795791282	6.156117503235255	5.912384252638704
PA2457	6.884236343373166	7.012359377064273	6.97765689067184	6.865472971680763	6.803608760361298	6.746099211766063
PA2458	6.324224392662146	6.382499028834804	6.380667204243729	6.515684155151677	6.174493382559377	6.741311811748663
PA2459	5.858672430991265	6.024571345316785	5.957607015233094	5.623815693470487	5.196166925981654	4.831293568873331
PA2460	7.440460451487444	7.387361950215442	7.519929097672951	6.182465211199785	6.843275818784027	6.162598672569685
PA2461	5.144368513801635	5.445947293002428	5.291363527324822	4.908856315892252	4.89914434926691	4.303512699563826
PA2462	7.909513477299168	8.025491082524889	8.025868870595595	7.635567718180194	8.136889127783538	7.797259428334682
PA2464	8.981135211546345	9.032387805316484	9.168142115505214	9.345394480826705	9.624809722199576	9.276412334600387
PA2465	5.683307406921618	5.687927345660262	5.660769590609981	6.172717874343123	5.620020665099032	5.941507837022771
PA2466	5.32858424704329	5.3380593159781435	5.397968438422579	5.524396897019916	5.506318302381393	5.477328888298755
PA2467	5.992212567573317	5.943479881922954	5.979220058304987	6.555828669519242	6.148024513970244	6.376035412383883
PA2468	6.038440824854508	5.965789906069481	6.02970403678946	6.483819211028516	6.45581388702759	6.253892800621549
PA2469	6.116710051206217	6.088327713182117	6.327869714619725	6.433625030615932	6.3270672979765	6.147286832978762
PA2470	6.5974318393200475	6.575220021567672	6.5872452214095745	6.918989521054962	6.752185690357487	7.0516193622145185
PA2471	5.692282994820308	5.7163891931854	5.636998859413582	5.793608265997577	5.572677912212505	5.459674175746119
PA2472	4.858922615344101	4.953342578594395	4.909745676733946	5.294358347797935	5.116841225813037	5.00659278126863
PA2473	5.952834933304758	6.043025533407356	6.028132016202113	6.316937192086915	6.011165113799084	5.976406488424656
PA2474	5.581908623205806	5.605193034382627	5.606117970536701	5.6553838541450805	5.730796425609098	5.72506438581558
PA2475	5.894131636578715	5.907366928008424	5.995392821194491	5.666137771533481	6.242771302836811	6.003145421833139
PA2476	7.889253344114507	7.750403336280686	7.94184432170639	7.662033627276757	7.651361851667567	7.709501471760875
PA2477	6.586859612089927	6.601274364010763	6.724790048849972	6.5714709465401295	6.702531353907698	6.754917696843304
PA2478	6.194983254940598	6.202963715900417	6.244222153284369	6.286423944359532	5.867883158715687	6.054476857570446
PA2479	7.7845844320228625	7.515375261732149	7.730699606387251	7.5858564129110535	7.288594483132482	7.351732156954779
PA2480	6.592023874048442	6.3153310438751316	6.633226812722661	6.324376590602192	6.286969990552459	6.136498305430269
PA2481	10.017324403768917	9.956299211494665	10.475162548916327	8.641815315432096	9.400945390726285	9.720082101911846
PA2482	10.19530193278422	10.077431790557775	10.153675888128454	9.059323131129487	9.340394637902637	9.74124865989336
PA2483	8.192286471225112	8.049098772840493	8.114800378819744	10.10624396567686	9.960875837495527	10.325589613314392
PA2484	7.222681106399092	7.063192151136155	7.08244925470272	5.715185917738106	5.489831395136679	5.545090061046281
PA2485	8.261940956636206	8.450820437978168	7.797334756893209	5.224853805315755	4.983765914899484	5.239980150231987
PA2486	10.072792090918636	10.069423938153763	9.874746194292658	4.576472135028863	4.682226797526349	4.871664283768009
PA2487	7.861922958357214	7.82085232490474	7.62498768902837	6.368339251913274	6.080264395107323	5.859765022278427
PA2488	7.046931470817225	7.25131322086948	7.30855746510213	6.422430695446214	6.921208192230374	6.968200253246495
PA2489	6.050012410392334	5.957668237354984	6.027978664149192	5.7407610864978835	5.477639287437903	5.778963516574677
PA2490	6.867878217284666	6.44492117904758	6.971773522489357	5.984052274752584	6.055882416499047	6.222692679044335
PA2491	9.684776434916062	9.48897297183029	9.571394650242961	5.094430673769149	5.212456941409707	4.965112478966228
PA2492	8.135594662064339	8.10945653302643	7.958576308988027	6.084111728402105	5.994270804530126	6.0473940360733085
PA2493	11.997432328022361	11.935423652260233	11.814607550367574	5.726703674509048	5.4423954400274095	6.221537021348648
PA2494	12.083361134125397	12.148548527519413	12.004142098050938	5.922801956962964	5.485904025870423	5.734928324325443
PA2495	11.247671046428582	11.20941482537545	11.247514994788812	6.14339899221412	5.881417333707039	6.055674732280747
PA2496	5.8897066871132795	5.89868968109438	6.007862485652596	5.350109848272718	5.441430116969567	5.933337831032115
PA2497	6.311306706098923	6.2706976312190665	6.380501247112859	6.618290853068745	6.337696934703397	6.3574514838635405
PA2498	6.4093610397493315	6.5305254745999655	6.5037328902680525	6.506196017029417	6.5585892353777435	6.910801847810435
PA2499	6.072262971621786	6.075083456966267	6.081291367060692	6.473964048243914	6.154556824921363	6.303794623794242
PA2500	5.639349134470127	5.580284978805703	5.728069205711387	5.842122668138048	5.780143663670339	5.854460200846134
PA2501	7.408225270152656	7.158565200949105	7.259565934178175	7.782396715091562	7.719668149206845	6.67734944764625
PA2502	6.702271739630998	6.629718618520359	6.894909744761863	6.433895908145912	6.377143891925487	6.755427869183331
PA2503	7.3641805486075	7.4284133949753475	7.4714978548729025	7.536041105902222	7.570350252962994	7.7993908179055484
PA2504	6.437420152217104	6.375201197843637	6.46448964151635	6.262305022803179	6.365853239561251	6.509083155965017
PA2505	5.176762680600635	5.176804318298165	5.273754808593488	5.158100465625198	4.985753355064771	5.147786628063426
PA2506	4.96906110034432	4.9581045494730684	4.994965225011228	4.964718389899877	4.94972223371307	4.879650791986801
PA2507	5.865806734082012	5.6145788075688845	6.171752359266964	6.2953928790741625	6.234689552414768	6.433151580098616
PA2508	6.753886064564092	6.516935629442692	6.871319437199875	6.6486122309394196	7.128858198883708	7.254497715416228
PA2509	5.802476743501223	5.769992968792749	6.0078777962012575	5.913505126601376	5.99519704769933	6.0205982728937055
PA2510	6.735968302577247	6.712283905629921	6.887415049023863	7.599384901495548	7.181759939098952	6.871419434862986
PA2511	7.652901604260917	7.175661615550885	7.616370053594867	7.67828098243343	8.038468954513899	7.838212075714244
PA2512	8.992415617420413	8.046600414610745	8.994558067822467	8.449687870450997	9.159156608904444	9.411413477221567
PA2513	10.007804514316337	9.165871482150092	10.08449765066449	9.444631353041487	10.156423182137631	10.483661244748932
PA2514	7.352003069565989	6.618107208509735	7.610333815886845	6.750043663094945	7.630910061720107	7.894089522864504
PA2515	6.9422279633706365	6.833534948507869	6.880660906131959	7.223995001204878	7.421267821927208	7.217993542621799
PA2516	5.564290509472823	5.484305695029421	5.482591099658134	5.862034563365157	5.897829829810635	6.002681998536051
PA2517	5.384812126810805	5.422079593715679	5.540462324080937	5.960696881874619	5.889468372226073	5.33406519280385
PA2518	5.115551958056122	5.014634501026467	5.040722762280851	5.260040219549241	4.763918619716896	5.093288846463803
PA2519	6.222855144850609	6.16781600586301	6.221065914593959	6.608312291049421	6.596703488378419	6.435937839654234
PA2520	5.269419553738794	5.225109677551626	5.225689370556654	5.3030767062872775	5.542916382422967	5.631013412340013
PA2521	5.460386148689254	5.389752375217383	5.536580915112511	5.95245891503229	5.622848193772761	5.63528843214155
PA2522	5.414960934871043	5.454044269093944	5.366192800011147	5.505641673986724	5.412419198190708	5.439545303521126
PA2523	6.148985886112729	6.394859967504152	6.08609741302858	5.9402090312709985	6.192604529373344	5.8149624734431935
PA2524	5.918821449363844	6.1376614754963175	5.973784530591865	6.2401918498576645	6.079849974294451	5.607280428723556
PA2525	7.432763054305161	7.4866630648974715	7.594190378109845	7.690379930064635	7.651300166126364	7.546357205463119
PA2526	6.826898353980385	6.9533441142608	6.8736435769234	6.5385903092877555	6.572370824017596	6.744432951056165
PA2527	7.159670305233794	7.171762874591993	7.120879797726253	7.110926122621659	6.983450939295848	7.106185224168651
PA2528	8.334665168103637	8.254238299612199	8.4651707456693	7.689501806422336	8.072089321593607	8.12490123896663
PA2529	7.549122579970488	7.474973532821963	7.5252327657746525	7.587065651615732	7.522373999736111	7.505996731153264
PA2530	7.671616227896059	7.712110771904647	7.7974226080974285	7.857953587002292	7.728682903760091	7.759834077738238
PA2531	6.412174602954354	6.670895045118414	6.4230563715327955	6.974939880171872	6.763440086295876	6.487112937081649
PA2532	9.17670209069643	9.11030104633873	8.821341096781381	8.415999786611666	8.8689329954707965	8.87810702655504
PA2533	8.079847066176098	8.076815209469041	8.259279202763393	8.130421495722139	8.423285562929873	8.29776853604726
PA2534	5.144409931495124	5.1579710339945	5.270734848625196	5.269874255383907	5.366429007491167	5.324483805190643
PA2535	6.8430490485453905	6.881112272291469	6.9087292588296165	6.694439625483296	6.837124244750051	7.1141737195794015
PA2536	7.757867399269393	7.777177626820724	7.842064478806967	7.551891886985263	7.846661706428644	8.021400755728667
PA2537	8.130944141132941	8.310982849470182	8.286973709676085	8.45723206159485	8.548498263903024	8.176076664867761
PA2538	7.655868424346845	8.096420765009368	7.848090600998317	7.84183526926132	8.332143128006901	7.9622642082837345
PA2539	6.230520826597447	6.437337945121958	6.301644568819089	6.505569726067407	6.581923884418677	6.653300241804249
PA2540	8.346591251161525	8.581730612833725	8.467998490201369	8.474562364659374	9.039047448692452	8.947143551675119
PA2541	8.366293536707524	8.56032278415902	8.54234265175522	8.756246446262292	8.83292111451999	8.396572123049145
PA2542	6.709770427928097	6.631954004839333	6.781255515204361	6.702045808835891	6.979703306171544	6.669336359608581
PA2543	6.4436659322356675	6.493444765804465	6.46130289233048	6.050755985452181	6.170120931814086	6.563653537375048
PA2544	6.504829147602362	6.351723839189023	6.390131543405844	6.508028573392946	6.570294156353699	6.577699256144898
PA2545	9.308671459940197	9.339519458778254	9.339717131825736	9.361678239205173	9.06168330850115	8.987365632314203
PA2546	6.2570050301000215	6.34727074972676	6.351318798552935	6.667915456679436	6.473693423729282	6.220028585338442
PA2547	6.191942097675276	6.177733387253303	6.21363516762617	6.299037934249941	5.962406379913839	6.2035335044732065
PA2548	5.863122738696668	5.859077728834155	6.038949213038539	6.111373444052115	6.076996435036365	6.18338986122351
PA2549	7.772818848283878	8.409300993925163	7.808687851212401	8.383728809852267	8.548295525884486	8.124894072148843
PA2550	6.8504527102384785	7.015366119598542	6.930155184507649	7.075342289125243	7.359464944325056	7.488522370269251
PA2551	8.447184951392215	8.367913838039954	8.45673016537122	8.553457492043032	8.575813423421128	8.69778794365537
PA2552	8.718118498339152	9.171593345564919	8.853228251990474	9.278434453179923	9.31606157214847	9.488510130800668
PA2553	9.013630731068242	9.468826944862336	9.270279804636676	9.856889610791313	9.931582045166596	10.024367038412754
PA2554	9.095419450410711	9.521291913393641	9.317591110735872	9.880768785015443	10.02287849978705	9.937598780419822
PA2555	7.919638734285327	8.223924013589578	8.04806270782547	8.258348574086025	8.527511657890134	8.758713624982658
PA2556	7.208613854319328	7.1158923038606154	7.303450112945142	7.414791733009739	7.557574370097612	7.601230539452838
PA2557	7.085581255920982	7.4867714062028075	7.3541217064349365	7.6099738400215315	7.92398252799566	7.953384865205634
PA2558	6.56005198974592	6.540158689139331	6.49965269915582	7.193349921267005	6.3570639960245625	6.749685014082918
PA2559	8.674916073365658	8.557071544542719	8.698225623229511	8.89277843999528	8.684153404748965	8.892117600176514
PA2560	7.6298592240524465	7.531681076437899	7.682686420959614	8.08214657245333	7.509328499162021	7.407445977943887
PA2561	7.274006679715444	7.047076621398248	7.065319594981455	7.096305414664915	6.73873927998999	7.0240468847451005
PA2562	8.272967546204136	8.367890139488573	8.292670261252077	8.403422180595511	8.072342625461241	7.930915293562372
PA2563	5.683211872518674	5.638332832963737	5.687264860036588	5.628148363176402	5.5601859583673425	5.630448377973781
PA2564	5.639926248180821	5.623899380009824	5.784675602079697	6.044657846600889	5.9813244175114475	5.392866618645338
PA2565	6.402518165156664	6.37724602995889	6.543057164652016	6.785312123016615	6.5811327109032565	6.493276213700591
PA2566	6.228982200057137	6.120239590948556	6.140971150025218	6.55354741689735	6.386718471545224	6.338606850941546
PA2567	7.542047534689127	7.5368872930488635	7.4461385484913505	7.249447711589941	7.490992521861302	7.263835881979587
PA2568	7.2485751323927605	7.151304058915061	7.2053019369309474	7.296405915716491	7.603898372211058	7.031581454417126
PA2569	6.080463281546998	6.035255439475171	6.094638161587572	5.994204543624866	6.388726249764247	5.859038118911804
PA2570	4.708178008210692	4.705131196266363	4.824820964952772	5.033604209023665	4.813290727702662	4.664815649456469
PA2571	6.194138003529036	6.197514485742702	6.203036340692255	7.302982090702586	6.785474947027473	6.683310110277147
PA2572	7.123469933937225	6.99069861721823	6.91074957316352	7.56343409793214	7.264909096654144	7.10861897879067
PA2573	6.269270991167263	6.154492264133936	6.190128824810087	7.643122352596062	7.230927109388002	6.634266189514674
PA2574	5.716609964308672	5.698145697942376	5.7125443433281315	5.7767050201567445	5.722833207367681	5.857236103909125
PA2575	7.823478205450844	7.8057548168009605	7.668543368907302	7.904695166183224	7.731818409167065	7.112424493638134
PA2576	5.972416221982841	6.017226140185899	5.872960078308212	6.185445035640869	6.319946890953792	6.131413908269697
PA2577	7.914010926271847	7.73602836501107	7.825733782540015	7.696963304414709	7.535131364827222	7.225932364077441
PA2578	5.667155574581255	5.585343581884109	5.6225585265061	5.845713206045472	5.8562611357940515	5.852205809759759
PA2579	7.960324313813538	7.920679386415192	7.905858442714652	7.556372402839572	7.622336983790281	7.66242510752613
PA2580	6.117567297956333	6.1098626288035796	6.267683536628168	6.522926885302812	6.281474434650626	6.124695997187311
PA2581	8.017922488387034	8.078302371437827	8.104614390541322	8.171160176764463	8.246978211342945	8.019138491334958
PA2582	10.096310347767956	9.88919821704494	10.062678796971342	9.911094729898657	9.968572961489118	9.573160388049558
PA2583	6.985988667722373	6.918165747955392	6.964369338548862	7.099112901282553	7.240857531921936	7.119725033098915
PA2584	8.749142357088243	8.756069884645578	8.528023946689718	8.281604296838147	8.264281778726925	8.2898912523462
